semilla,cadencia,turno,casa,prestigio,poblacion,comarcas,maravedis,pan,lana,sal,hierro,produccion_pan,produccion_total,escasez,obras_terminadas,obras_mayores,hitos,decidio,ordenes_propuestas,sin_ordenes
1085,1,90,arrieros,94,96,1,59,135,0,0,0,34,62,0,0,0,2,1,14,0
1085,1,91,arrieros,94,96,1,59,82,0,0,0,34,60,0,0,0,2,1,7,0
1085,1,92,arrieros,144,132,2,81,89,0,0,0,34,60,0,0,0,3,1,0,1
1085,1,93,arrieros,202,172,3,72,87,0,0,0,34,66,0,0,0,4,1,3,0
1085,1,94,arrieros,202,172,3,76,77,0,0,0,34,74,0,1,0,4,1,5,0
1085,1,95,arrieros,202,172,3,82,54,0,0,0,22,62,0,0,0,4,1,3,0
1085,1,96,arrieros,202,172,3,77,33,0,0,0,22,53,0,1,0,4,1,2,0
1085,1,97,arrieros,202,172,3,77,22,0,0,0,28,59,0,0,0,4,1,2,0
1085,1,98,arrieros,202,172,3,76,10,0,0,0,28,59,0,0,0,4,1,2,0
1085,1,99,arrieros,202,176,3,81,4,0,0,0,28,59,1,0,0,4,1,3,0
1085,1,100,arrieros,201,176,3,77,3,0,0,0,27,59,1,0,0,4,1,2,0
1085,1,101,arrieros,200,175,3,83,4,0,0,0,36,68,1,0,0,4,1,3,0
1085,1,102,arrieros,198,170,3,82,3,0,0,0,36,76,1,0,0,4,1,3,0
1085,1,103,arrieros,196,166,3,85,5,0,0,0,34,68,1,0,0,4,1,3,0
1085,1,104,arrieros,194,162,3,82,4,0,0,0,34,64,1,0,0,4,1,2,0
1085,1,105,arrieros,192,158,3,86,5,0,0,0,32,62,1,0,0,4,1,2,0
1085,1,106,arrieros,190,154,3,83,4,0,0,0,28,58,1,0,0,4,1,2,0
1085,1,107,arrieros,190,154,3,81,29,0,0,0,59,89,0,0,0,4,1,3,0
1085,1,108,arrieros,191,156,3,73,53,0,0,0,59,77,0,0,0,4,1,2,0
1085,1,109,arrieros,144,122,2,72,75,0,0,0,50,66,0,0,0,4,1,2,0
1085,1,110,arrieros,143,119,2,60,90,0,0,0,52,68,0,0,0,4,1,3,0
1085,1,111,arrieros,143,116,2,56,110,0,0,0,57,72,0,0,0,4,1,2,0
1085,1,112,arrieros,143,117,2,62,133,0,0,0,57,72,0,0,0,4,1,0,1
1085,1,113,arrieros,143,118,2,68,83,0,0,0,36,51,0,0,0,4,1,10,0
1085,1,114,arrieros,143,119,2,69,87,0,0,0,36,51,0,0,0,4,1,2,0
1085,1,115,arrieros,147,120,2,67,93,0,0,0,37,52,0,0,0,4,1,2,0
1085,1,116,arrieros,147,121,2,70,98,0,0,0,37,52,0,0,0,4,1,2,0
1085,1,117,arrieros,147,122,2,68,102,0,0,0,37,52,0,0,0,4,1,2,0
1085,1,118,arrieros,147,124,2,71,107,0,0,0,37,52,0,0,0,4,1,2,0
1085,1,119,arrieros,147,124,2,69,96,0,0,0,22,37,0,0,0,4,1,2,0
1085,1,120,arrieros,147,124,2,68,38,0,0,0,22,37,0,0,0,4,1,12,0
1085,1,121,arrieros,147,124,2,71,30,0,0,0,22,37,0,0,0,4,1,2,0
1085,1,122,arrieros,150,124,2,69,22,0,0,0,22,37,0,0,0,4,1,3,0
1085,1,123,arrieros,150,124,2,71,15,0,0,0,22,40,0,0,0,4,1,2,0
1085,1,124,arrieros,150,124,2,73,8,0,0,0,22,40,0,0,0,4,1,2,0
1085,1,125,arrieros,150,124,2,75,9,0,0,0,30,48,0,0,0,4,1,2,0
1085,1,126,arrieros,150,124,2,78,10,0,0,0,30,54,0,0,0,4,1,2,0
1085,1,127,arrieros,150,124,2,79,12,0,0,0,30,54,0,0,0,4,1,2,0
1085,1,128,arrieros,150,124,2,81,15,0,0,0,30,54,0,0,0,4,1,2,0
1085,1,129,arrieros,150,124,2,82,18,0,0,0,30,54,0,0,0,4,1,2,0
1085,1,130,arrieros,150,124,2,83,21,0,0,0,30,54,0,0,0,4,1,2,0
1085,1,131,arrieros,151,126,2,79,52,0,0,0,60,84,0,0,0,4,1,2,0
1085,1,132,arrieros,151,128,2,84,83,0,0,0,60,84,0,0,0,4,1,2,0
1085,1,133,arrieros,152,130,2,82,111,0,0,0,60,84,0,0,0,4,1,2,0
1085,1,134,arrieros,152,132,2,87,139,0,0,0,60,84,0,0,0,4,1,2,0
1085,1,135,arrieros,152,134,2,82,164,0,0,0,60,86,0,0,0,4,1,2,0
1085,1,136,arrieros,153,136,2,89,190,0,0,0,60,86,0,0,0,4,1,2,0
1085,1,137,arrieros,153,138,2,84,143,0,0,0,38,64,0,0,0,4,1,12,0
1085,1,138,arrieros,154,140,2,85,148,0,0,0,38,64,0,0,0,4,1,2,0
1085,1,139,arrieros,157,142,2,85,150,0,0,0,38,64,0,0,0,4,1,2,0
1085,1,140,arrieros,157,142,2,86,152,0,0,0,38,65,0,0,0,4,1,2,0
1085,1,141,arrieros,157,142,2,87,154,0,0,0,38,65,0,0,0,4,1,2,0
1085,1,142,arrieros,157,142,2,86,156,0,0,0,38,65,0,0,0,4,1,2,0
1085,1,143,arrieros,157,142,2,90,144,0,0,0,22,49,0,0,0,4,1,2,0
1085,1,144,arrieros,157,142,2,83,83,0,0,0,22,43,0,0,0,4,1,12,0
1085,1,145,arrieros,157,142,2,80,74,0,0,0,22,43,0,0,0,4,1,2,0
1085,1,146,arrieros,160,142,2,81,64,0,0,0,22,43,0,0,0,4,1,2,0
1085,1,147,arrieros,160,142,2,80,53,0,0,0,22,43,0,0,0,4,1,2,0
1085,1,148,arrieros,160,142,2,79,43,0,0,0,22,43,0,0,0,4,1,2,0
1085,1,149,arrieros,160,142,2,78,41,0,0,0,30,51,0,0,0,4,1,2,0
1085,1,150,arrieros,160,142,2,82,39,0,0,0,30,57,0,0,0,4,1,2,0
1085,1,151,arrieros,160,142,2,86,37,0,0,0,30,57,0,0,0,4,1,3,0
1085,1,152,arrieros,160,142,2,85,35,0,0,0,30,57,0,0,0,4,1,2,0
1085,1,153,arrieros,160,142,2,88,34,0,0,0,30,57,0,0,0,4,1,2,0
1085,1,154,arrieros,160,142,2,87,33,0,0,0,30,57,0,0,0,4,1,2,0
1085,1,155,arrieros,160,142,2,87,62,0,0,0,60,87,0,0,0,4,1,2,0
1085,1,156,arrieros,160,142,2,86,90,0,0,0,60,87,0,0,0,4,1,2,0
1085,1,157,arrieros,160,142,2,89,117,0,0,0,60,87,0,0,0,4,1,2,0
1085,1,158,arrieros,160,142,2,87,142,0,0,0,60,87,0,0,0,4,1,2,0
1085,1,159,arrieros,160,142,2,85,167,0,0,0,60,87,0,0,0,4,1,2,0
1085,1,160,arrieros,160,142,2,87,191,0,0,0,60,87,0,0,0,4,1,2,0
1085,1,161,arrieros,160,142,2,84,156,0,0,0,38,65,0,0,0,4,1,12,0
1085,1,162,arrieros,160,142,2,88,159,0,0,0,38,65,0,0,0,4,1,2,0
1085,1,163,arrieros,163,142,2,87,161,0,0,0,38,65,0,0,0,4,1,2,0
1085,1,164,arrieros,163,142,2,87,164,0,0,0,38,65,0,0,0,4,1,2,0
1085,1,165,arrieros,163,142,2,86,167,0,0,0,38,65,0,0,0,4,1,2,0
1085,1,166,arrieros,163,142,2,89,122,0,0,0,38,65,0,0,0,4,1,12,0
1085,1,167,arrieros,163,142,2,87,110,0,0,0,22,49,0,0,0,4,1,2,0
1085,1,168,arrieros,166,142,2,79,100,0,0,0,22,43,0,0,0,4,1,2,0
1085,1,169,arrieros,166,142,2,80,95,0,0,0,27,48,0,0,0,4,1,2,0
1085,1,170,arrieros,166,142,2,50,50,0,0,0,27,48,0,0,0,4,1,3,0
1085,1,171,arrieros,166,142,2,68,45,0,0,0,27,48,0,0,0,4,1,1,0
1085,1,172,arrieros,193,177,3,75,36,0,0,0,27,48,0,0,0,4,1,2,0
1085,1,173,arrieros,193,177,3,71,30,0,0,0,38,61,0,0,0,4,1,3,0
1085,1,174,arrieros,193,177,3,81,27,0,0,0,38,67,0,0,0,4,1,2,0
1085,1,175,arrieros,193,177,3,80,23,0,0,0,38,67,0,0,0,4,1,2,0
1085,1,176,arrieros,193,177,3,81,21,0,0,0,38,67,0,0,0,4,1,3,0
1085,1,177,arrieros,193,177,3,84,19,0,0,0,38,69,0,0,0,4,1,2,0
1085,1,178,arrieros,193,177,3,82,17,0,0,0,38,69,0,0,0,4,1,2,0
1085,1,179,arrieros,193,178,3,87,53,0,0,0,76,107,0,0,0,4,1,2,0
1085,1,180,arrieros,193,179,3,81,86,0,0,0,76,107,0,0,0,4,1,2,0
1085,1,181,arrieros,194,180,3,86,120,0,0,0,76,107,0,0,0,4,1,2,0
1085,1,182,arrieros,194,181,3,83,149,0,0,0,76,107,0,0,0,4,1,2,0
1085,1,183,arrieros,194,182,3,82,178,0,0,0,76,107,0,0,0,4,1,2,0
1085,1,184,arrieros,194,184,3,89,206,0,0,0,76,108,0,0,0,4,1,2,0
1085,1,185,arrieros,195,186,3,85,164,0,0,0,48,80,0,0,0,4,1,12,0
1085,1,186,arrieros,195,188,3,88,166,0,0,0,48,80,0,0,0,4,1,2,0
1085,1,187,arrieros,199,190,3,85,166,0,0,0,48,80,0,0,0,4,1,2,0
1085,1,188,arrieros,199,192,3,87,167,0,0,0,48,80,0,0,0,4,1,2,0
1085,1,189,arrieros,199,194,3,86,166,0,0,0,48,82,0,0,0,4,1,2,0
1085,1,190,arrieros,199,194,3,89,166,0,0,0,48,82,0,0,0,4,1,2,0
1085,1,191,arrieros,199,194,3,87,98,0,0,0,33,67,0,0,0,4,1,12,0
1085,1,192,arrieros,199,194,3,80,86,0,0,0,33,61,0,0,0,4,1,2,0
1085,1,193,arrieros,202,194,3,84,70,0,0,0,28,56,0,0,0,4,1,2,0
1085,1,194,arrieros,202,194,3,80,52,0,0,0,28,56,0,0,0,4,1,2,0
1085,1,195,arrieros,202,194,3,83,36,0,0,0,28,56,0,0,0,4,1,2,0
1085,1,196,arrieros,202,194,3,78,20,0,0,0,28,56,0,0,0,4,1,2,0
1085,1,197,arrieros,202,194,3,80,15,0,0,0,38,66,0,0,0,4,1,2,0
1085,1,198,arrieros,202,194,3,86,9,0,0,0,38,72,0,0,0,4,1,2,0
1085,1,199,arrieros,201,194,3,87,4,0,0,0,38,72,1,0,0,4,1,2,0
1085,1,200,arrieros,200,194,3,85,5,0,0,0,38,72,1,0,0,4,1,2,0
1085,1,1,canteros,46,116,1,40,58,0,0,0,20,50,0,0,0,0,1,4,0
1085,1,2,canteros,46,116,1,47,46,0,0,0,20,36,0,0,0,0,1,0,1
1085,1,3,canteros,46,116,1,54,34,0,0,0,20,36,0,1,0,0,1,0,1
1085,1,4,canteros,46,116,1,69,24,0,0,0,20,44,0,0,0,0,1,1,0
1085,1,5,canteros,46,116,1,79,19,0,0,0,24,48,0,0,0,0,1,2,0
1085,1,6,canteros,46,116,1,87,15,0,0,0,24,59,0,0,0,0,1,2,0
1085,1,7,canteros,46,116,1,94,14,0,0,0,24,59,0,0,0,0,1,3,0
1085,1,8,canteros,46,116,1,96,13,0,0,0,24,59,0,0,0,0,1,3,0
1085,1,9,canteros,46,116,1,100,12,0,0,0,24,59,0,0,0,0,1,3,0
1085,1,10,canteros,46,116,1,98,11,0,0,0,24,59,0,0,0,0,1,3,0
1085,1,11,canteros,46,116,1,98,33,0,0,0,48,83,0,0,0,0,1,3,0
1085,1,12,canteros,46,116,1,98,54,0,0,0,48,83,0,0,0,0,1,3,0
1085,1,13,canteros,46,116,1,97,75,0,0,0,48,83,0,0,0,0,1,3,0
1085,1,14,canteros,45,112,1,77,85,0,0,0,48,83,0,0,0,0,1,4,0
1085,1,15,canteros,59,108,1,78,96,0,0,0,48,83,0,0,0,1,1,3,0
1085,1,16,canteros,59,108,1,89,116,0,0,0,48,81,0,0,0,1,1,2,0
1085,1,17,canteros,59,108,1,92,105,0,0,0,30,63,0,0,0,1,1,7,0
1085,1,18,canteros,59,108,1,93,110,0,0,0,30,62,0,0,0,1,1,2,0
1085,1,19,canteros,72,108,1,95,116,0,0,0,30,62,0,0,0,2,1,2,0
1085,1,20,canteros,72,108,1,96,122,0,0,0,30,62,0,0,0,2,1,2,0
1085,1,21,canteros,72,108,1,97,127,0,0,0,30,62,0,0,0,2,1,2,0
1085,1,22,canteros,72,108,1,97,132,0,0,0,30,62,0,0,0,2,1,2,0
1085,1,23,canteros,72,108,1,97,114,0,0,0,20,52,0,0,0,2,1,7,0
1085,1,24,canteros,72,108,1,90,110,0,0,0,20,42,0,0,0,2,1,2,0
1085,1,25,canteros,75,108,1,88,104,0,0,0,18,40,0,0,0,2,1,2,0
1085,1,26,canteros,75,108,1,83,98,0,0,0,18,40,0,0,0,2,1,2,0
1085,1,27,canteros,75,108,1,82,92,0,0,0,18,40,0,0,0,2,1,2,0
1085,1,28,canteros,75,108,1,85,85,0,0,0,18,40,0,0,0,2,1,2,0
